id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;popularity
18i4ra55MPFsINkW14r0eU;Hush Little Baby;Kevin Roth;68080;403;345;7;-18.692;1;0.0366;872;546;378;298;101.053;1
3WRHdZtSbgFNeWxO4wPmzm;Are You Sleeping;Kevin Roth;104453;439;226;0;-15.973;1;0.0345;642;0.75;283;236;96.925;1
2TIOb0mUTO6zbv8bxfOv4M;Amazing Grace;Kevin Roth;85560;335;119;7;-19.743;1;0.0332;0.95;0.52;205;0.0677;99.532;1
5j683TE4M5vooUh93PaOLG;Hallelujah, the Great War Is Over;Kevin Roth;76040;322;0.1;2;-20.617;1;0.0348;968;309;137;162;83.014;1
7jEm47vsn35v4VeNfOeqE2;How Can I Keep from Singing;Kevin Roth;96093;161;371;9;-22.145;1;46;949;279;759;314;83.888;1
6U7Xp22ndzaCHChfdKlrpr;The Skye BoatSong;Kevin Roth;124333;353;0.0823;7;-18.201;1;0.0416;804;376;168;203;76.966;2
2aWPV2f4WVqdi0lFByyba8;Little Fishies;Kevin Roth;84360;272;454;9;-22.223;0;0.0574;915;0.0891;886;235;93.548;1
4unTw64pHsPqeqSSmuaQQs;Kumbaya;Kevin Roth;113893;173;178;2;-23.656;1;0.0399;936;0.0011;0.0778;133;174.136;1
3Tf0Ri5Z56qB4MFcp4Id30;All Through the Night;Kevin Roth;109280;0.2;198;4;-23.181;0;0.0423;961;387;0.35;146;86.926;2
0gLHZ76GxvDU9TD9MBkMsF;Simple Gifts;Kevin Roth;149520;281;156;7;-23.374;1;0.0366;968;0.87;405;0.0709;144.47;1
4zauunnsJmsUoy6tVKn4jD;Bright Morning Stars Are Rising;Kevin Roth;67253;391;332;7;-23.224;1;0.0713;777;0.71;774;342;68.428;2
5WZQnp7PwJpcDjIq65iKgq;Little Boat;Kevin Roth;135253;0.33;0.22;7;-20.965;1;0.0301;892;0.0557;613;0.0386;92.21;1
0tDIDweYC3lft7jzaSEZ00;There Is a Ship;Kevin Roth;129507;209;0.12;2;-23.725;1;38;978;936;0.42;116;73.256;1
4D6t8ImWmgKnifjxE4ofB1;Blue Bird;Kevin Roth;133333;251;114;7;-21.861;1;0.0336;978;893;319;0.0625;49.942;1
34wvG9XosmOsCIcWHw5Qsl;Dancing At Whitson;Kevin Roth;144733;0.28;124;7;-20.975;1;0.0358;0.96;635;177;0.0908;83.568;1
4JbtOrmsUIKgSDLVXOcAJe;The Merry Waltz;Kevin Roth;137520;197;0.0476;2;-24.31;1;0.0402;977;893;667;0.0392;175.39;1
1Y9Gx8toV7U4g3aVLsrjut;Wafaring Pilgrim;Kevin Roth;123147;406;0.0689;4;-23.085;0;0.0358;859;819;819;0.13;81.883;1
3L27hpYgRotUB7eYdvPxIA;I'll Fly Away;Kevin Roth;123213;0.39;0.1;7;-20.605;1;0.0374;927;446;434;139;75.945;1
1lBAoJ16uVvUxWixSco4GV;Brahms' Lullaby;Kevin Roth;136840;357;0.0804;0;-25.481;1;32;849;212;0.0928;152;83.431;1
38PwJPrgU5UhlL7iiChUfX;Rain Forest;Kevin Roth;171653;0.0964;968;5;-33.706;1;0.0908;379;878;475;0.00405;46.347;1
5CkB86XpQeeCBINs7vVVaA;Cultured Dog;Magdalina Morozova;121130;177;542;3;-7.963;0;0.0485;828;814;126;399;87.197;14
2sW6upYeE4jMVpo9xTbInL;I'm Good;Clipse;262093;701;867;10;-3.745;0;0.0904;316;0.0;67;935;82.03;14
2u4DGhb2dEw6uZrKavOGyO;When You Roll That Way;Case Hardin;203587;495;783;9;-3.748;1;0.0353;314;1.17e-05;0.0923;671;203.983;14
4KWxVyzEs3yVOUd2Kh4g3B;Waves Washing Over Pebbles;Wave Sounds For Sleep;110152;0.0634;909;9;-22.842;0;0.0495;147;5.34e-05;626;0.00917;68.727;1
1vM0oxIanTmd6oj5XNOyga;Small Waves Hitting Tropical Sandy Beach;Ocean Waves For Sleep;164627;205;932;11;-19.797;0;0.0654;384;1.04e-05;962;0.000656;123.617;1
7c7j8ENbkv7urOsENiZdty;Soft, Relaxing Waves;Ocean Waves For Sleep;332364;0.0904;839;9;-23.162;0;0.0606;242;2.56e-06;945;0.00311;87.937;1
7G1Q1A3FbC3RMdSZLeFhW4;High Tides;Pacific Ocean Samples;249652;201;942;11;-23.795;1;0.24;925;968;786;0.00587;123.715;1
37YAiDWic5GZW9JGxtMmqN;Mediterranean Shores;Wave Sound Group;193181;126;0.83;11;-26.445;1;152;885;743;371;0.00981;169.944;1
1oU2UN5ekOsmTe9fm3xN0z;Relaxing Wave Loop;Ocean Waves For Sleep;149829;266;851;9;-26.821;1;0.0923;609;0.0503;967;0.00599;71.459;0
0FZpYxfdGtxzfqm9PXibbt;Waves & Wind;Ocean Sounds Plus;283829;171;878;6;-27.687;1;0.0655;827;0.0352;116;1E-05;117.481;0
72p0WD8Tx48eOVmtbBNJQj;Gentle Waves on a Quiet Beach;Ocean Waves For Sleep;100612;128;464;1;-31.245;1;512;0.00218;2.81e-05;875;0.03;97.215;0
4elK2NV8LH7AMZV59009s9;Flowing River;Ocean Sounds;202021;209;905;1;-20.99;1;103;288;995;694;0.0156;107.91;0
06zkeegHYyE89HVJe6RQIN;Brownian Noise Waves;Ocean Waves For Sleep;168339;165;322;8;-22.075;1;0.0843;9.87e-06;927;346;0.0384;77.093;0
30QmckL5qDWeALlc672x2h;Coastal Storms;Beyond The Bay;268971;194;808;1;-23.531;1;0.0831;0.0903;723;372;0.0183;78.572;0
77X0UaM7V2Eans9ypoOfJK;Serene Sandy Beach Waves;Ocean Sounds Collection;158949;208;867;9;-31.324;1;0.0896;596;0.0152;951;1E-05;86.386;0
0oXYM8OOaR47iGbS4AI2Aq;Tanquil Lake Shores;Ocean Waves For Sleep;153030;0.0786;0.0726;10;-21.645;1;0.0508;0.0648;681;0.0888;0.0207;176.989;0
5R4MqKnlpFGPKJZpCMZEdx;Night Time by the Sea;Water Sounds;304637;0.0749;0.86;8;-29.324;0;111;524;859;812;0.00587;79.191;0
2XUtyhEnRpaxsg0lyQMpOi;Whispering Waves;Sleep Waves;179878;205;0.00801;0;-23.2;1;0.0511;628;869;122;0.0311;128.145;0
4GySOqY6hhzM6QLzjalyFs;Birds and Beaches;Ocean Waves Sleep Aid;205070;93;956;1;-19.456;1;62;191;0.000603;809;1E-05;88.593;0
0xUozzP9bGpDjGbcK8Mw5L;Rolling Waves on Pebbled Beach;Ocean Sounds;216221;171;725;8;-30.982;1;0.0513;763;0.0095;0.39;1E-05;85.895;0
15HQ8moMx6BPjiAATmJ75J;Steady River Flow;Water Soundscapes;199647;106;0.00214;1;-21.715;1;0.0526;122;287;112;0.0269;93.35;0
16yyS7x4j6UmdJ5hY4VXLD;Soft Sleepy Waves;Ocean Sounds;94722;209;966;7;-23.566;1;0.0572;361;957;247;1E-05;90.044;0
5wSEI4HD3g6VaQt75SDsRU;Sanctuary Shores;Ocean Wave Sounds;257082;118;828;2;-31.136;1;0.0418;819;875;198;0.00213;83.157;0
34U2o5AcaKPJTPxEFbWbIt;Pink Noise Waves;Ocean Sounds;182476;159;561;1;-21.891;1;0.0642;209;826;826;0.0151;86.498;0
1zqVOhRPCad1AdFqjo0ghw;Waves and Birdsong;Ocean Waves For Sleep;257408;152;139;10;-16.078;1;0.0467;3.09e-06;659;183;21;105.122;0
5w7npKy52j96YzH4ezMKmE;Incoming Tides;Ocean Waves For Sleep;265614;155;23;10;-22.266;1;49;0.00508;712;115;0.0236;107.881;0
4zasRsunQEmR1NBmTTAf1p;Incoming Tide;Ocean Sounds Collection;178264;168;831;11;-22.868;0;0.0718;232;2.14e-05;0.89;1E-05;123.639;0
2huZY563raXPbdYEsyvOU7;Jungle Waves;Ocean Waves Sleep Aid;167266;204;533;1;-21.613;1;193;1.81e-05;0.00616;145;0.0397;134.253;0
7BDhFOWRioRsfUT8JNV0NA;Distant Shores;Ocean Sounds;285318;56;954;1;-14.491;1;0.0844;926;622;844;1E-05;67.081;0
3ozvroBrVIrt9KqYRaGIbt;Exotic Beach Waves;Ocean Sounds;215472;165;782;11;-27.303;1;459;812;563;574;0.00877;173.363;0
25tKEzu0hPQ9iP8b1oM1Y1;Calming Ocean Swell;Ocean Sounds;214676;0.22;873;8;-27.307;1;106;371;4.35e-05;921;0.00678;55.617;0
5LEV8pE4th2TZIUN0E8L5C;Sea Waves;Sounds of Nature White Noise for Mindfulness Meditation and Relaxation;209528;258;0.12;0;-27.57;0;0.0687;848;0.89;0.0687;0.0547;126.99;0
6NnCYIcJ8DtWafIYyKquQw;Meandering River;Ocean Waves For Sleep;244413;156;1.0;7;-20.65;1;0.0585;848;0.38;945;1E-05;108.253;0
4DQxoH0Eu0IW0HwOQbnjbp;White Noise Waves;Ocean Waves Sleep Aid;186232;195;859;11;-23.45;1;0.0614;377;958;664;1E-05;89.555;0
7eNOdryhDasMHNwKRq2oGG;Peaceful Shores;Waterscapes;165234;205;0.0591;1;-21.264;1;0.0496;462;882;126;0.0225;125.353;0
56tjM3aR1ta3JPWYepoyXa;Indian Ocean Waves;Ocean Waves;211014;137;667;7;-27.481;0;109;0.0186;937;398;1E-05;83.37;0
5B4q1Eh4FIJDjEdu4gjzfP;Mesmorising Waves at Night;Water Sounds;243708;141;778;8;-26.732;0;226;254;219;357;0.00465;169.873;0
05MkifadxXGYYKs7T3STV8;Waves Crashing on Rocks;Ocean Waves For Sleep;111681;137;827;0;-23.729;0;107;0.0181;927;705;0.0148;142.045;0
6twxufStgVhxW9UvhOi6Vo;Oceans and Birds;Ocean Sleep Sounds;274964;105;1.0;10;-17.809;0;0.0576;758;921;976;1E-05;85.594;0
2ZSJ0930q3kvvGnxrn46kK;Stormy Seas;Ocean Sounds;169406;141;417;6;-24.707;0;0.0493;976;757;548;1E-05;85.719;0
4zp6rGWNGgJFYpRtbKFav7;Swirling Rivers;Ocean Waves For Sleep;230644;0.0981;0.0381;10;-19.926;1;0.0586;0.0266;0.56;126;0.0176;90.548;0
653vI1FhUlBCx6iYB9SaAg;Gentle River and Overcast Skies;Sleep Water Sounds;206556;167;425;10;-29.968;0;0.1;3.45e-06;0.00138;539;0.18;104.766;0
3Nuy27y7h76bh3pbbQnrkb;Sea Wave Ambience;Winds and Oceans;132049;0.0822;422;0;-34.124;0;413;261;901;0.24;0.0285;168.737;0
1eeDYjhzhsPQDsBO5VK2T8;我们的世界;耿真一;155438;514;566;10;-10.129;0;0.0488;676;1.91e-06;745;554;104.693;1
6NLX6mqWg94aiA73uzv2SV;晚上的陌生人;耿真一;235040;379;436;4;-11.142;1;35;709;0.0;128;255;131.392;1
36gOQoZAFxOKAllo1tph08;对一个陌生人;耿真一;230997;455;251;8;-12.936;1;0.0354;252;4.29e-05;107;475;120.189;1
69RMHVgmP9mEWWFqMDrbUi;完美风暴之声;耿真一;225277;477;285;2;-11.334;1;0.0302;559;0.0;167;187;117.027;4
2DocO3qZRpwwDBZ2XIdMxo;最美的女孩;耿真一;208369;621;227;1;-14.769;1;0.0489;905;1.11e-05;0.0691;0.0968;100.539;1
6ALagUV4mfL5Aip7Mb9rXh;星星;耿真一;234318;595;889;9;-5.582;0;0.0609;122;0.0;143;382;110.522;4
5p2BW1gJcpPePnhYdUDkmD;事后诸葛亮;耿真一;173792;668;161;6;-13.864;1;0.0485;821;1.85e-05;152;0.23;143.315;4
02VEe4H92TkP8GQnJAstzS;心情的日落;耿真一;263378;379;0.17;8;-12.438;1;0.0345;841;1.35e-05;115;251;137.316;1
777kRiZIcEiVcm6HRidENX;和平之声;耿真一;202821;271;234;11;-13.532;1;0.0376;823;2.33e-06;222;282;82.872;1
2yRbGmm4weeFkhh1GX6zrD;未来之夜;耿真一;204826;543;712;3;-6.313;1;0.0308;156;0.0;133;464;110.368;1
7GyA91cu2mYCUnNqONC2Hz;激动一刻;耿真一;197042;732;488;6;-9.518;1;0.0324;0.0249;0.000246;62;938;128.4;4
3upheoep6zx1Q9VTMcrbSQ;美好时光的一件事;耿真一;215669;375;216;6;-14.088;1;0.0308;885;505;0.23;122;141.152;2
3C5g1FsdraChhG80iWSjqU;天堂的需要;耿真一;178460;492;478;3;-8.125;1;29;253;0.0;0.0589;679;134.758;1
71dXRuR59gkW15V2V1Al8I;That Fuzz Wuz Us;Left Undone;12960;0.0;571;7;-21.598;1;0.0;779;641;0.5;0.0;0.0;0
3OewQqeuA26iEVIQDcTFOa;What's She Groovin' On;Left Undone;200773;562;721;9;-8.328;1;0.0534;209;0.0;0.0559;899;82.869;6
7vdt0rAHgOKSJystYSAEZk;Get Away From Here;Left Undone;343960;206;0.53;7;-9.903;1;0.0277;0.0748;1.84e-06;0.0872;339;81.593;3
39HPaHkZhtouIlECZ7hTcK;Oh...So;Left Undone;247373;319;546;7;-9.594;0;28;131;1.86e-06;103;348;142.418;8
3NoBUzriGLHIDpI9vBB3Vs;Let Me Love You;Left Undone;189533;605;617;9;-8.97;1;38;0.0565;3.7e-05;102;0.96;91.504;3
6fPAW5j0ZBwUuMfmgOEQ5u;Thank You;Left Undone;223400;754;558;2;-8.423;1;0.04;0.00464;0.000186;0.0741;919;92.634;0
00VbB3QYeBcWz3W9RvIA9j;That Buzz Wuz Us;Left Undone;313827;426;678;10;-9.206;1;109;433;4.98e-06;324;0.57;110.339;0
7ba0Yh8QaI2xmtcC7BBT6p;Greener Grass;Left Undone;252840;339;618;9;-9.372;1;28;0.12;0.0013;162;379;76.749;0
636MWnPZxjcFz0g04fHLng;Ain't So Big No More;Left Undone;305667;432;0.62;2;-7.836;0;0.0375;0.1;0.000185;104;742;85.654;3
4VdnqlBc8qRPTg9NyVECbz;Rules For Playing You;Left Undone;195427;355;763;7;-8.276;1;0.0353;0.00127;2.32e-05;0.0344;938;101.025;0
4ooybBVfTNRUoka1WGf83g;Anything But Fine;Left Undone;157467;323;564;7;-12.806;1;0.0535;0.0637;0.000486;337;483;178.688;5
2A3f0UoeDDRP3A9f2m2kAt;Financial Pundit;The Paris Sights;69288;0.0818;0.0669;10;-32.797;0;0.0459;992;963;266;0.0392;170.234;2
0xIaLZCYiVrbkk6lyf25hS;Media Sensationalism;The Paris Sights;93196;248;0.0259;5;-30.554;0;0.0464;995;865;127;34;69.193;2
36mfohLSSvhBbjl8gTf8Tb;Hard-Hitting Business;The Paris Sights;110843;173;111;3;-23.764;0;0.0435;991;536;138;0.0297;89.102;2
6pPR7xaMXCblmGHRMy5MqV;Defenders;The Paris Sights;96539;0.0799;143;10;-23.275;0;0.0453;976;735;148;0.0312;58.191;2
7cneR0tzgk66OApYJflKUV;Crude-Talking Carictures;The Paris Sights;129604;173;158;10;-21.561;0;41;0.93;138;127;0.0252;86.462;2
3pzpqtF2rsG2FX4m6bvpKT;What Happened at Ibis?;The Paris Sights;88737;173;205;6;-20.235;1;49;969;0.0704;158;0.0275;123.473;2
2sWvXDDMZuxxIPtE12FAQU;Noblesse Oblige;The Paris Sights;92453;0.0847;519;3;-9.016;1;0.0487;887;124;109;0.0289;168.778;2
5Ls17lWHkWX8ppOzBDgM5f;No Clear Point;The Paris Sights;80192;194;407;3;-14.815;1;0.0614;931;953;357;0.0334;83.423;2
42eFqA5Nwqh2m9g1tTXmaJ;Celebrity Condescension;The Paris Sights;97097;194;139;1;-23.819;1;0.0396;587;0.0057;0.12;0.0283;64.725;2
6AszFsYllb6uQkuGPhME3G;A So-Called Computer Glitch;The Paris Sights;92453;175;255;5;-21.855;0;0.0472;959;233;103;0.0258;91.481;2
3pkVLuZTcPrEBe5tYaUM4k;Protagonists Come Out;The Paris Sights;111586;178;169;10;-21.858;0;0.0479;973;403;144;0.0345;119.488;2
2PVlV4BVnhNwVbxKWgUP5x;Ratchets Suspense;The Paris Sights;98025;0.16;165;8;-22.035;0;0.0434;963;0.35;137;0.0278;56.985;2
1kK96ymk5fwrhVXLne6OVE;With a Gun and a Bomb;The Paris Sights;84651;204;218;8;-22.028;0;49;909;849;145;0.0262;90.159;2
75movJ1OY9XCi99DJPxoNt;Forced to Practice;The Paris Sights;77648;288;122;10;-22.565;0;0.0444;0.98;934;136;0.0294;82.479;2
1ERX4HBNunrflRxbeoKMrd;Working-Class Characters;The Paris Sights;87121;0.17;141;8;-23.802;1;0.0468;988;933;0.11;0.0269;126.293;2
2u9AXVJXDCmYQcALTAFePk;Frenzied Drama;The Paris Sights;106255;213;0.0955;8;-26.349;1;0.0467;987;913;134;0.0274;76.489;2
0Utzf8IUGG5Oy6VuYHCwce;In Shining Armor;The Paris Sights;95685;145;163;3;-23.888;0;0.0393;851;0.0679;198;27;81.726;2
6cNTPeAldVu0DOpW33ypAA;Wide Release;The Paris Sights;128973;241;0.00524;10;-39.199;0;0.0606;995;925;96;0.0329;66.751;2
3YCXJ0mwmWnbMcBlrLWgY9;Unhealthy Jellyfish;Adrienne Mckinney;135041;504;965;6;-5.224;0;0.0352;0.00735;889;139;606;99.855;14
3PSld8HqXJIM7FraVNU9AI;Death Is the Only Truth;MadMisaki;284333;375;914;9;-10.058;0;0.0444;0.00378;808;293;256;179.931;15
56panoiwvrwpvzSZliEYd9;All Eyes On Me;DillanMan;187115;741;634;10;-15.003;0;0.0767;0.0265;0.0;96;0.72;106.005;15
1qmeSEoWTFGTbzij4FEzcq;Shower Of Blessing;CityKing;214021;713;752;8;-8.065;1;107;311;4.06e-05;126;277;99.991;14
2gyuSacRWurNzg1yB7QnRG;Holla at Me (feat. Lonnie Bands, Paid Will & Masoe);BandGang;220865;786;701;1;-4.731;0;0.12;0.0423;3.61e-06;193;555;99.996;13
639X7ON85hpN2tDIJO1JTc;Earring;Elisha Peters;152047;441;625;8;-7.156;1;0.0385;515;914;0.12;0.17;75.698;14
5tOSI478yRSm7OLEJqT647;Ghetto Barrioz;Ghettoartiz;246443;709;771;3;-5.482;0;25;176;902;116;194;94.012;4
7kGxUYi77MEikrMKiYnbbJ;Ghetto al Aire;Ghettoartiz;241389;819;206;7;-15.501;1;0.0454;0.0686;524;647;266;95.997;4
7y5ZcqyOfwBgLBZtGrzpFF;Ghetto Se Sientes;Ghettoartiz;178755;0.84;388;0;-12.601;1;0.0459;204;0.76;111;496;130.029;4
5WaS0oelHAsJIo2AJMCCpO;Ghetto Sin Ti;Ghettoartiz;249059;782;339;5;-12.625;0;0.0368;0.0954;0.87;145;162;93.004;3
0Geqa0bPWEnx1zlWLpdEre;Ghetto Duro;Ghettoartiz;249032;793;468;4;-10.01;0;0.0431;0.24;914;0.0684;331;93.005;3
4Vjyb7HIhpOFiK2XhHoptV;Ghetto Swing;Ghettoartiz;246436;728;355;5;-12.035;0;242;307;0.00465;477;532;93.939;3
3c14bBfZHNZIfDlliRnH4X;Ghetto Vida;Ghettoartiz;245285;763;359;7;-12.228;1;85;0.000116;0.00448;0.13;178;94.91;3
0DBcihcB2UFo8FpcpYgPst;Ghetto Ping Ping;Ghettoartiz;247773;775;431;3;-8.024;1;0.0627;453;806;218;0.16;93.999;3
35UyvlDFqePJvv7aJ4bue7;Ghetto Revenga;Ghettoartiz;247447;691;0.32;5;-8.512;0;103;453;522;0.18;209;94.002;3
6PwhpJ0gCiXE08YzdKottp;Ghetto Sera;Ghettoartiz;244011;806;398;2;-7.671;0;0.0443;0.0258;695;434;539;94.97;3
6UbMm6MUp7hgJgzYZcI3hW;Wings of Blood;Briaunna Addam;118940;776;671;4;-9.727;1;0.0896;0.0729;896;0.0911;404;113.02;14
6HswQln4YnTig0YbHWUV8T;Caged Bird... Flying;LeNaSa;299352;321;356;10;-11.731;1;0.0623;772;0.0;0.0665;269;167.753;3
5mD4CzoFSjjh9nEjwJjDd9;Walk in the Promise;LeNaSa;274924;467;0.31;4;-14.948;1;74;843;0.0;135;374;110.953;4
0PqjxmogqOcDNH05jiGdGR;Just Believe;LeNaSa;279243;614;373;9;-13.455;0;0.0881;506;0.0;621;0.53;134.959;2
2sBnuW5Bsm1i9iR9Q9WxLD;My Time;LeNaSa;288903;663;503;7;-11.998;1;0.0449;413;0.000188;104;722;83.989;1
2hGttvhqBU0hGRTdBm8yLX;You Be You, I'll Be Me;LeNaSa;255930;366;0.38;8;-14.06;0;0.0553;863;4.67e-06;708;424;193.52;2
1Qs9jHW519X90QwNVqGWNI;Walking In These Shoes;LeNaSa;233500;506;266;0;-14.928;1;137;778;0.0;316;492;137.687;1
3YaxTxvnklCUZGiZhvizIz;Good Day;LeNaSa;194351;782;395;6;-12.042;0;105;523;0.0;0.0972;696;100.093;1
0wjHXOf8PQE7JsRQQtzmaW;Live Your Life;LeNaSa;216828;715;396;3;-13.806;1;54;607;0.0;138;661;104.942;1
4cp5Q1NkzIJrqbfzUsMmXH;A Real Love;LeNaSa;263686;619;372;5;-13.629;1;0.0482;343;0.0;0.0999;538;139.77;2
17LKCsvQBK3JFZzuvOjZ9E;Peace of Mind;LeNaSa;282773;358;405;7;-12.329;1;217;813;2.45e-05;0.0538;422;72.09;2
2PJha5Xu31ZNnR5MOuw514;This Pain;LeNaSa;211627;589;363;6;-12.966;0;267;383;0.0;0.0613;782;78.184;1
4kITwTafKtNg0OwCRq5X9s;Broken Family Ties;LeNaSa;279986;547;335;2;-13.979;1;329;496;0.0;106;538;77.0;2
6V7Tpigbp1CLIkpKEUI3bv;God On My Side;LeNaSa;225373;535;386;0;-13.388;0;482;511;0.0;373;687;138.819;1
6pZirNW5DohVuhp0ey59ot;Nothing Will Keep Me From You;LeNaSa;324522;587;309;6;-13.323;1;0.0656;906;0.0;145;425;71.896;3
69FGB6emhFHNGjiY9UtwTa;He Keeps On Forgiving Me;LeNaSa;260528;566;336;9;-12.036;1;0.0515;742;0.0;298;0.42;67.961;3
3xN27pYUb3B18Xa6KlyXnJ;Trials & Storms;LeNaSa;230063;654;443;6;-12.9;0;109;762;1.17e-06;757;654;117.99;1
2yLEhYYwuViCGz5PTegb3y;Moving;LeNaSa;257974;0.51;369;5;-12.056;1;0.0914;538;0.0;0.14;483;94.204;1
3oA0ok3CwRVbqAjPeBGGAD;That River;Margo Cilker;189187;651;405;0;-9.166;1;0.0275;0.69;3.74e-05;0.0689;323;127.078;14
3lwwhCAvDpSWRzNFDg3dU0;Beat Em;Noo Makes Music;120842;715;633;7;-13.026;1;493;828;2.29e-06;454;933;82.441;7
4mKXV6e0Vow1TO0LUGnscW;Hold Up;Noo Makes Music;203860;879;841;0;-8.025;1;177;408;9.78e-06;0.0965;643;130.005;4
0uoX0ONHQ7qsm8pdYlexs8;Say Less;Noo Makes Music;159922;609;538;11;-12.733;1;421;818;2.77e-06;114;0.79;77.957;7
7dXhFeOnoo0crFOVxcqn5l;Got a Ting;Noo Makes Music;173976;676;512;6;-10.232;1;0.39;512;0.0;277;841;139.748;7
3L1tLNd3AXEaMytAAEEWtd;Pump Fake;Noo Makes Music;167053;498;533;2;-13.086;1;907;644;0.0123;107;468;175.902;4
310A8UHO1ptkXBaaFRkLAb;Walked Alone;Pawan Hansnarayan;113680;886;262;10;-10.531;0;0.0578;432;958;131;334;114.025;14
0LdhNn5ao9tdVD6dcIlq7Q;Highway 35;Koby Rowton Band;226629;419;0.68;9;-5.387;1;0.0311;525;0.0;281;499;160.618;9
02wkn7YxW1bWJ1Mw873YWo;Would That Change a Thing;Koby Rowton Band;315081;451;365;4;-11.616;1;0.0285;608;1.36e-06;107;178;134.07;4
1I8CETz7Zog7JfZ8WvBQp2;I'm to Blame;Koby Rowton Band;299711;449;765;2;-6.289;1;0.0482;0.0348;5.7e-06;358;0.35;140.004;3
5Dg4PIaEHK0eYs45Dg7UpQ;B.S.G;Koby Rowton Band;246697;459;867;11;-4.687;1;52;193;0.0;0.18;0.59;82.518;3
6hYDkNPxk4UpUpK5oaHYAP;The Drive;Koby Rowton Band;280276;507;533;0;-3.766;1;0.0297;0.29;0.0;361;239;134.35;6
7x6tOa2ip58Zt7ppovj2EX;Pulling Teeth;Lucius;262787;568;807;2;-3.453;1;0.0689;0.0276;0.000149;0.0858;762;169.957;14
58r5Bt5Oq2bwH4R72GiQz6;Viaje Perfecto (Sad Sad) [Versión Acústico];AXSANTOS LV;198398;678;347;1;-12.697;1;0.0267;655;463;163;717;83.298;12
6lDItBW0m4ddonCFZEhp8A;Playdough;Noo Makes Music;199576;597;0.64;5;-8.897;0;323;712;0.0;142;749;81.966;8
5CQJ0JJSiOKihfNffA9qXY;In With The Noo;Noo Makes Music;223556;561;512;5;-10.921;0;351;815;0.0;0.45;433;80.203;8
2q6XtS6NqCspPw8GlyzMuZ;Chase Bank;Noo Makes Music;176091;645;761;7;-8.137;1;462;878;0.0;386;652;76.812;8
5nYfBLw1v3QVA8tC0corkR;Relax;279tyler;145763;696;516;7;-11.984;1;0.37;0.0361;1.53e-05;158;372;140.016;8
2iO96dC6VdrKRncmcoDQdS;Judo;279tyler;156891;0.58;0.47;11;-11.514;0;196;0.0952;0.0003;436;292;149.907;8
3XVV6GsTTTa9m76eVDMoUL;How We Coming;279tyler;138553;476;0.4;8;-12.452;1;0.0884;0.000347;0.15;164;123;145.063;0
0mlwZBRnexcVrI0EfZF73E;Not Normal;279tyler;134713;631;0.45;8;-16.245;1;0.0896;146;5.66e-06;0.0772;0.0398;160.089;0
3eE1cGFrXWSqzD6gGjAgZH;No Options;279tyler;170266;422;454;5;-12.732;0;341;0.0961;0.00218;101;268;154.581;8
22u8lJVFsfJCp2uXt01Mqg;Pile 'em Up;Empire Strikes Brass;193375;613;828;0;-4.22;0;0.0429;303;1.09e-06;119;818;92.005;5
25mNSZkm8Bwdoe2ZnpN7bp;Mr. Fatty McNasty (Lemme Get a Drag);Empire Strikes Brass;232000;416;0.73;0;-4.807;1;0.0468;0.00136;805;0.1;582;174.025;4
4fr0MAHWf1t5rDjLCkj2NX;Circle;Empire Strikes Brass;233000;618;779;7;-4.545;1;56;0.0116;0.00504;0.0644;725;165.998;3
4SLFHOBXjCqL0ukD3iovRY;Tongue;Empire Strikes Brass;245750;566;744;0;-6.514;0;0.0399;0.00164;798;0.0469;905;102.006;3
4UZkkDGX9amYNd1j1qCq6o;Sneak the Freak;Empire Strikes Brass;289000;518;787;7;-4.56;1;0.0742;0.00319;219;0.0372;912;173.946;2
5EYXq5iDQdCqmYJAjiOcsO;Allz Em;Empire Strikes Brass;274000;742;466;5;-5.416;1;0.0365;0.0456;0.0388;204;777;139.922;2
58RWytwYlLOHrC5KQI5iXr;Poundin' the Pavement;Empire Strikes Brass;255000;659;756;5;-4.02;0;0.0422;0.0552;0.00143;0.0974;698;77.993;2
5ol85LYa8jWV6brdy0i7DO;T.T.A.B.O.O. (Thicker Than a Bowl of Oatmeal);Empire Strikes Brass;267000;533;756;4;-5.238;1;0.0481;0.00638;621;217;911;160.05;2
42G240vfYrGWniEXryVhfN;Baby Mine;Empire Strikes Brass;198500;721;836;8;-4.547;1;0.0687;154;0.0;0.0775;812;104.979;1
4KBqKMJ1Fm5jgend3b87T8;Brassterpiece;Empire Strikes Brass;265000;548;672;7;-5.185;0;0.0954;0.0763;79;0.0775;0.84;129.699;2
0qS8XB8pP4uh0STbs1Efj8;Fire Escape;Impact The Artist;215874;582;357;6;-14.452;1;0.0403;727;0.0;0.0732;617;139.964;12
0h5ghtEf1a8zjW73H8qqMw;1000;LIL BLOCK;164336;791;606;8;-5.949;1;314;181;0.0;112;304;152.08;3
01zBztu6Wga6tXoIN4zrZ5;Street Nigga;LIL BLOCK;224105;742;622;1;-10.073;1;184;373;0.0;294;0.67;83.976;3
74aBvYDQ3f5TTeyDS46UL6;Work;LIL BLOCK;251324;688;714;2;-13.987;1;0.0772;0.00158;0.0;327;738;152.932;1
31XX16PFK2QrKrRCYfCnKK;I'm Back;LIL BLOCK;270785;683;807;7;-10.53;1;303;252;0.0;34;856;155.983;0
